"price","number_of_reviews","regulation","Old_Town","Etobicoke","North_York","East_York","York","Scarborough","Entire_home_apt","Hotel_room","Private_room","Shared_room"
53,0,0,0,0,0,0,0,1,0,0,1,0
250,0,0,1,0,0,0,0,0,1,0,0,0
250,0,1,1,0,0,0,0,0,1,0,0,0
193,20,0,1,0,0,0,0,0,1,0,0,0
371,31,1,1,0,0,0,0,0,1,0,0,0
299,4,0,0,1,0,0,0,0,1,0,0,0
85,12,0,0,0,0,0,0,1,1,0,0,0
114,4,1,1,0,0,0,0,0,1,0,0,0
40,2,1,0,0,0,0,0,0,0,0,1,0
30,2,0,0,0,0,0,0,0,0,0,1,0
100,15,1,1,0,0,0,0,0,1,0,0,0
80,6,0,1,0,0,0,0,0,1,0,0,0
110,0,0,0,0,0,0,1,0,1,0,0,0
48,0,0,1,0,0,0,0,0,0,0,1,0
252,103,1,1,0,0,0,0,0,1,0,0,0
317,31,0,1,0,0,0,0,0,1,0,0,0
45,21,1,0,1,0,0,0,0,0,0,1,0
45,21,0,0,1,0,0,0,0,0,0,1,0
174,1,0,1,0,0,0,0,0,1,0,0,0
55,0,0,0,0,0,0,0,0,0,0,1,0
240,1,0,1,0,0,0,0,0,1,0,0,0
191,0,0,1,0,0,0,0,0,1,0,0,0
200,2,1,1,0,0,0,0,0,1,0,0,0
211,0,0,1,0,0,0,0,0,1,0,0,0
70,1,1,1,0,0,0,0,0,1,0,0,0
98,6,0,0,0,1,0,0,0,0,0,1,0
75,7,0,1,0,0,0,0,0,1,0,0,0
90,17,1,1,0,0,0,0,0,1,0,0,0
95,4,1,1,0,0,0,0,0,0,0,1,0
95,4,0,1,0,0,0,0,0,0,0,1,0
80,0,0,1,0,0,0,0,0,0,0,1,0
68,2,0,1,0,0,0,0,0,0,0,1,0
35,4,0,0,0,1,0,0,0,0,0,1,0
51,2,0,1,0,0,0,0,0,0,0,1,0
60,0,0,0,0,1,0,0,0,0,0,1,0
27,1,0,0,0,1,0,0,0,0,0,1,0
73,19,1,1,0,0,0,0,0,1,0,0,0
67,11,0,0,0,0,1,0,0,1,0,0,0
50,5,1,1,0,0,0,0,0,0,0,1,0
50,5,0,1,0,0,0,0,0,0,0,1,0
129,0,1,1,0,0,0,0,0,0,0,1,0
109,0,0,1,0,0,0,0,0,0,0,1,0
300,1,0,1,0,0,0,0,0,1,0,0,0
259,45,1,1,0,0,0,0,0,1,0,0,0
217,17,1,1,0,0,0,0,0,1,0,0,0
217,17,0,1,0,0,0,0,0,1,0,0,0
265,56,0,1,0,0,0,0,0,1,0,0,0
39,0,0,0,0,1,0,0,0,0,0,1,0
55,1,0,0,0,1,0,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,1,0
150,9,0,0,0,0,0,0,1,1,0,0,0
90,0,1,0,0,0,0,0,1,1,0,0,0
90,0,0,0,0,0,0,0,1,1,0,0,0
116,10,0,1,0,0,0,0,0,1,0,0,0
113,20,1,1,0,0,0,0,0,1,0,0,0
74,27,0,0,1,0,0,0,0,1,0,0,0
100,13,0,1,0,0,0,0,0,1,0,0,0
16,2,1,0,0,1,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,1
14,3,0,0,0,1,0,0,0,0,0,0,1
14,3,1,0,0,1,0,0,0,0,0,0,1
53,3,0,1,0,0,0,0,0,0,0,1,0
28,1,0,0,0,0,0,0,1,0,0,1,0
28,1,1,0,0,0,0,0,1,0,0,1,0
59,2,0,1,0,0,0,0,0,0,0,1,0
175,6,0,1,0,0,0,0,0,1,0,0,0
96,3,0,1,0,0,0,0,0,1,0,0,0
37,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,0,0,1,0,0,0,0,0,1,0
83,1,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,1,0
36,0,1,0,0,1,0,0,0,0,0,1,0
34,0,1,0,0,0,0,0,1,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,1,0
308,2,0,1,0,0,0,0,0,1,0,0,0
208,4,1,1,0,0,0,0,0,1,0,0,0
85,0,0,1,0,0,0,0,0,1,0,0,0
251,40,0,1,0,0,0,0,0,1,0,0,0
319,119,1,1,0,0,0,0,0,1,0,0,0
172,22,0,1,0,0,0,0,0,1,0,0,0
126,25,1,1,0,0,0,0,0,1,0,0,0
1999,0,0,1,0,0,0,0,0,1,0,0,0
1999,0,1,1,0,0,0,0,0,1,0,0,0
157,8,0,1,0,0,0,0,0,1,0,0,0
247,56,1,1,0,0,0,0,0,1,0,0,0
42,41,0,0,1,0,0,0,0,0,0,1,0
110,7,0,1,0,0,0,0,0,1,0,0,0
99,35,1,1,0,0,0,0,0,1,0,0,0
269,0,0,0,0,0,0,1,0,0,0,1,0
118,7,0,1,0,0,0,0,0,1,0,0,0
166,41,1,1,0,0,0,0,0,1,0,0,0
55,0,1,0,1,0,0,0,0,0,0,1,0
55,0,0,0,1,0,0,0,0,0,0,1,0
47,14,1,1,0,0,0,0,0,0,0,1,0
40,5,0,1,0,0,0,0,0,0,0,1,0
36,13,1,0,0,0,0,0,0,0,0,1,0
36,7,0,0,0,0,0,0,0,0,0,1,0
102,35,1,1,0,0,0,0,0,1,0,0,0
200,16,0,1,0,0,0,0,0,1,0,0,0
60,5,1,0,1,0,0,0,0,0,0,1,0
60,5,0,0,1,0,0,0,0,0,0,1,0
16,0,0,0,0,1,0,0,0,0,0,0,1
16,0,0,0,0,1,0,0,0,0,0,0,1
99,1,1,1,0,0,0,0,0,1,0,0,0
150,1,0,1,0,0,0,0,0,1,0,0,0
14,2,0,0,0,1,0,0,0,0,0,0,1
14,2,1,0,0,1,0,0,0,0,0,0,1
72,0,0,1,0,0,0,0,0,0,0,1,0
106,17,0,1,0,0,0,0,0,1,0,0,0
99,3,0,1,0,0,0,0,0,1,0,0,0
350,2,0,1,0,0,0,0,0,1,0,0,0
350,2,1,1,0,0,0,0,0,1,0,0,0
60,1,1,1,0,0,0,0,0,0,0,1,0
60,1,0,1,0,0,0,0,0,0,0,1,0
70,0,0,1,0,0,0,0,0,0,0,1,0
70,0,1,1,0,0,0,0,0,0,0,1,0
50,1,0,0,0,1,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,1,0
25,1,1,0,0,1,0,0,0,0,0,1,0
382,0,0,0,0,0,0,0,0,1,0,0,0
36,2,0,1,0,0,0,0,0,0,0,1,0
35,3,1,1,0,0,0,0,0,0,0,1,0
41,30,0,0,1,0,0,0,0,0,0,1,0
51,0,0,1,0,0,0,0,0,0,0,1,0
51,0,1,1,0,0,0,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,1,0
125,2,0,1,0,0,0,0,0,1,0,0,0
100,2,1,1,0,0,0,0,0,0,0,1,0
100,2,0,1,0,0,0,0,0,0,0,1,0
244,0,1,1,0,0,0,0,0,1,0,0,0
258,0,0,1,0,0,0,0,0,1,0,0,0
78,2,0,0,0,0,0,1,0,1,0,0,0
78,2,1,0,0,0,0,1,0,1,0,0,0
45,0,1,1,0,0,0,0,0,0,0,1,0
45,0,0,1,0,0,0,0,0,0,0,1,0
36,6,0,0,0,0,0,0,0,0,0,1,0
30,15,1,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,1,0
46,3,0,0,0,1,0,0,0,0,0,1,0
85,6,0,1,0,0,0,0,0,1,0,0,0
43,2,0,0,0,1,0,0,0,0,0,1,0
43,1,0,0,0,1,0,0,0,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,1,0
40,2,0,1,0,0,0,0,0,0,0,1,0
40,2,1,1,0,0,0,0,0,0,0,1,0
35,6,0,1,0,0,0,0,0,0,0,0,1
35,8,1,1,0,0,0,0,0,0,0,0,1
99,0,1,0,0,0,0,0,1,1,0,0,0
99,0,0,0,0,0,0,0,1,1,0,0,0
112,19,0,1,0,0,0,0,0,1,0,0,0
85,6,0,0,0,0,0,0,1,1,0,0,0
98,3,0,0,0,1,0,0,0,1,0,0,0
98,3,1,0,0,1,0,0,0,1,0,0,0
150,0,1,0,0,1,0,0,0,1,0,0,0
200,0,0,1,0,0,0,0,0,1,0,0,0
200,0,1,1,0,0,0,0,0,1,0,0,0
90,12,1,0,1,0,0,0,0,1,0,0,0
94,9,0,0,1,0,0,0,0,1,0,0,0
67,9,0,1,0,0,0,0,0,1,0,0,0
34,0,0,0,0,1,0,0,0,0,0,1,0
34,0,1,0,0,1,0,0,0,0,0,1,0
40,0,0,1,0,0,0,0,0,0,0,1,0
34,0,1,0,0,0,0,0,1,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,1,0
31,0,1,0,0,1,0,0,0,0,0,1,0
53,5,1,0,0,0,1,0,0,1,0,0,0
70,1,0,0,1,0,0,0,0,1,0,0,0
70,1,1,0,1,0,0,0,0,1,0,0,0
60,3,0,0,0,0,0,0,1,1,0,0,0
48,20,1,1,0,0,0,0,0,1,0,0,0
52,6,0,1,0,0,0,0,0,1,0,0,0
80,1,0,0,0,0,0,0,1,0,0,1,0
110,14,1,1,0,0,0,0,0,1,0,0,0
150,10,0,1,0,0,0,0,0,1,0,0,0
52,8,0,1,0,0,0,0,0,1,0,0,0
62,14,1,0,0,0,1,0,0,1,0,0,0
25,2,0,0,0,1,0,0,0,0,0,1,0
67,0,0,0,1,0,0,0,0,0,0,1,0
200,0,0,0,0,1,0,0,0,1,0,0,0
163,27,0,1,0,0,0,0,0,1,0,0,0
169,1,0,1,0,0,0,0,0,1,0,0,0
221,10,0,1,0,0,0,0,0,1,0,0,0
35,0,1,1,0,0,0,0,0,0,0,1,0
35,0,0,1,0,0,0,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,1,0
85,18,1,1,0,0,0,0,0,1,0,0,0
85,7,0,1,0,0,0,0,0,1,0,0,0
30,1,0,0,1,0,0,0,0,0,0,1,0
129,0,0,1,0,0,0,0,0,1,0,0,0
150,0,0,0,0,1,0,0,0,1,0,0,0
75,1,0,1,0,0,0,0,0,1,0,0,0
24,1,1,0,0,0,0,0,0,0,0,1,0
30,1,0,0,0,0,0,0,1,0,0,1,0
42,3,0,0,0,0,1,0,0,0,0,1,0
50,13,0,0,0,1,0,0,0,0,0,1,0
50,1,0,0,0,1,0,0,0,0,0,1,0
99,2,1,1,0,0,0,0,0,1,0,0,0
199,0,1,0,0,0,0,1,0,1,0,0,0
199,0,0,0,0,0,0,1,0,1,0,0,0
105,4,1,1,0,0,0,0,0,1,0,0,0
130,2,0,1,0,0,0,0,0,1,0,0,0
86,1,0,1,0,0,0,0,0,0,0,1,0
152,13,0,1,0,0,0,0,0,1,0,0,0
99,19,0,1,0,0,0,0,0,1,0,0,0
199,21,1,1,0,0,0,0,0,1,0,0,0
120,0,0,0,0,1,0,0,0,0,0,1,0
250,9,0,0,0,1,0,0,0,1,0,0,0
93,0,1,1,0,0,0,0,0,1,0,0,0
50,11,0,0,0,1,0,0,0,0,0,1,0
49,4,1,0,0,0,0,1,0,0,0,1,0
16,0,0,0,0,0,0,0,1,0,0,0,1
16,0,1,0,0,0,0,0,1,0,0,0,1
75,1,0,1,0,0,0,0,0,1,0,0,0
259,4,0,0,0,0,0,0,0,1,0,0,0
300,16,1,0,0,0,0,0,0,1,0,0,0
74,2,0,1,0,0,0,0,0,1,0,0,0
152,2,1,1,0,0,0,0,0,1,0,0,0
135,1,1,0,0,0,0,0,0,1,0,0,0
135,1,0,0,0,0,0,0,0,1,0,0,0
65,6,0,1,0,0,0,0,0,1,0,0,0
59,0,0,0,0,1,0,0,0,0,0,1,0
80,4,0,0,0,1,0,0,0,1,0,0,0
135,0,1,1,0,0,0,0,0,1,0,0,0
108,0,1,0,0,1,0,0,0,0,0,1,0
68,0,0,0,0,1,0,0,0,0,0,1,0
100,3,0,1,0,0,0,0,0,1,0,0,0
80,0,0,0,1,0,0,0,0,0,0,1,0
80,0,1,0,1,0,0,0,0,0,0,1,0
75,0,0,0,0,1,0,0,0,0,0,1,0
135,0,1,0,0,1,0,0,0,0,0,1,0
319,9,0,1,0,0,0,0,0,1,0,0,0
1999,3,1,1,0,0,0,0,0,1,0,0,0
173,3,0,1,0,0,0,0,0,1,0,0,0
63,0,1,0,0,1,0,0,0,0,0,1,0
66,0,0,0,0,1,0,0,0,0,0,1,0
40,4,1,0,1,0,0,0,0,1,0,0,0
40,4,0,0,1,0,0,0,0,1,0,0,0
100,0,0,1,0,0,0,0,0,0,0,1,0
25,3,0,0,0,0,0,0,1,0,0,1,0
38,5,1,0,0,0,0,0,1,0,0,1,0
43,12,0,0,1,0,0,0,0,0,0,1,0
168,16,0,1,0,0,0,0,0,1,0,0,0
120,16,1,1,0,0,0,0,0,1,0,0,0
35,11,0,0,0,1,0,0,0,0,0,1,0
151,13,1,1,0,0,0,0,0,1,0,0,0
201,13,0,1,0,0,0,0,0,1,0,0,0
40,3,1,0,1,0,0,0,0,1,0,0,0
40,3,0,0,1,0,0,0,0,1,0,0,0
100,0,1,1,0,0,0,0,0,0,0,1,0
100,0,0,1,0,0,0,0,0,0,0,1,0
50,9,1,0,0,0,0,0,1,0,0,1,0
110,3,0,1,0,0,0,0,0,1,0,0,0
140,7,1,1,0,0,0,0,0,1,0,0,0
100,5,0,1,0,0,0,0,0,1,0,0,0
25,1,0,0,0,0,0,1,0,0,0,1,0
25,1,1,0,0,0,0,1,0,0,0,1,0
70,0,1,0,0,0,0,0,0,0,0,1,0
90,3,0,1,0,0,0,0,0,0,0,1,0
70,2,1,0,0,0,0,0,0,0,0,1,0
300,3,1,0,0,0,0,0,0,1,0,0,0
95,6,0,1,0,0,0,0,0,1,0,0,0
80,0,0,1,0,0,0,0,0,1,0,0,0
150,2,0,1,0,0,0,0,0,0,0,1,0
150,2,1,1,0,0,0,0,0,0,0,1,0
150,2,0,1,0,0,0,0,0,0,0,1,0
161,0,0,1,0,0,0,0,0,1,0,0,0
100,3,1,1,0,0,0,0,0,1,0,0,0
390,0,0,1,0,0,0,0,0,1,0,0,0
390,1,1,1,0,0,0,0,0,1,0,0,0
95,1,0,1,0,0,0,0,0,1,0,0,0
43,19,0,0,1,0,0,0,0,0,0,1,0
55,0,0,0,0,1,0,0,0,0,0,1,0
105,0,1,0,0,1,0,0,0,0,0,1,0
114,3,0,1,0,0,0,0,0,1,0,0,0
60,6,0,0,0,1,0,0,0,1,0,0,0
160,4,0,0,0,0,1,0,0,1,0,0,0
106,31,0,0,0,0,0,0,1,1,0,0,0
118,79,1,0,0,0,0,0,1,1,0,0,0
90,2,0,0,0,1,0,0,0,0,0,1,0
110,15,0,1,0,0,0,0,0,1,0,0,0
130,0,0,1,0,0,0,0,0,1,0,0,0
130,0,1,1,0,0,0,0,0,1,0,0,0
145,7,1,1,0,0,0,0,0,1,0,0,0
149,63,0,1,0,0,0,0,0,1,0,0,0
40,0,1,0,1,0,0,0,0,1,0,0,0
30,0,0,0,0,1,0,0,0,0,0,0,1
70,21,0,0,0,1,0,0,0,1,0,0,0
70,21,1,0,0,1,0,0,0,1,0,0,0
75,0,0,1,0,0,0,0,0,1,0,0,0
39,3,0,0,0,0,0,0,1,0,0,1,0
40,6,1,1,0,0,0,0,0,0,0,1,0
45,1,0,1,0,0,0,0,0,0,0,1,0
55,4,0,0,0,0,0,0,1,1,0,0,0
100,1,0,1,0,0,0,0,0,1,0,0,0
59,19,0,1,0,0,0,0,0,1,0,0,0
634,0,0,1,0,0,0,0,0,1,0,0,0
197,0,0,1,0,0,0,0,0,1,0,0,0
197,2,0,1,0,0,0,0,0,1,0,0,0
159,1,1,1,0,0,0,0,0,1,0,0,0
160,0,1,0,0,0,0,0,0,1,0,0,0
160,0,0,0,0,0,0,0,0,1,0,0,0
247,33,0,1,0,0,0,0,0,1,0,0,0
197,60,1,1,0,0,0,0,0,1,0,0,0
90,0,0,0,0,1,0,0,0,1,0,0,0
42,3,1,0,0,0,0,1,0,1,0,0,0
42,3,0,0,0,0,0,1,0,1,0,0,0
80,8,1,0,0,0,0,0,1,0,0,1,0
78,4,0,0,0,1,0,0,0,0,0,1,0
110,1,0,1,0,0,0,0,0,1,0,0,0
199,3,0,1,0,0,0,0,0,1,0,0,0
199,3,1,1,0,0,0,0,0,1,0,0,0
79,3,0,1,0,0,0,0,0,1,0,0,0
55,0,0,0,0,1,0,0,0,0,0,1,0
70,1,1,0,0,1,0,0,0,0,0,1,0
60,2,0,0,0,0,0,0,1,1,0,0,0
101,8,0,1,0,0,0,0,0,1,0,0,0
111,18,1,1,0,0,0,0,0,1,0,0,0
120,1,1,1,0,0,0,0,0,1,0,0,0
120,1,0,1,0,0,0,0,0,1,0,0,0
48,3,0,1,0,0,0,0,0,0,0,1,0
48,7,1,1,0,0,0,0,0,0,0,1,0
60,0,0,1,0,0,0,0,0,0,0,1,0
147,25,1,1,0,0,0,0,0,1,0,0,0
172,14,0,1,0,0,0,0,0,1,0,0,0
45,0,0,0,0,1,0,0,0,0,0,1,0
231,0,0,1,0,0,0,0,0,1,0,0,0
54,0,0,0,1,0,0,0,0,0,0,1,0
122,13,0,1,0,0,0,0,0,1,0,0,0
98,29,1,1,0,0,0,0,0,1,0,0,0
500,5,1,1,0,0,0,0,0,1,0,0,0
114,3,0,1,0,0,0,0,0,1,0,0,0
159,0,0,1,0,0,0,0,0,1,0,0,0
140,25,1,1,0,0,0,0,0,1,0,0,0
124,11,0,1,0,0,0,0,0,1,0,0,0
55,0,0,1,0,0,0,0,0,0,0,1,0
55,0,1,1,0,0,0,0,0,0,0,1,0
95,5,0,1,0,0,0,0,0,1,0,0,0
108,1,0,0,0,0,0,0,0,1,0,0,0
140,0,0,1,0,0,0,0,0,1,0,0,0
130,2,1,1,0,0,0,0,0,0,0,1,0
130,0,0,1,0,0,0,0,0,0,0,1,0
90,41,1,0,0,0,0,0,1,1,0,0,0
84,17,0,0,0,0,0,0,1,1,0,0,0
54,4,1,0,0,0,0,1,0,1,0,0,0
64,2,0,1,0,0,0,0,0,1,0,0,0
60,3,0,1,0,0,0,0,0,0,0,1,0
665,0,0,1,0,0,0,0,0,1,0,0,0
665,1,0,1,0,0,0,0,0,1,0,0,0
100,15,1,1,0,0,0,0,0,1,0,0,0
102,12,0,1,0,0,0,0,0,1,0,0,0
130,4,1,1,0,0,0,0,0,0,0,1,0
130,1,0,1,0,0,0,0,0,0,0,1,0
130,0,1,1,0,0,0,0,0,0,0,1,0
130,0,0,1,0,0,0,0,0,0,0,1,0
50,0,0,1,0,0,0,0,0,0,0,1,0
70,2,0,1,0,0,0,0,0,1,0,0,0
70,2,1,1,0,0,0,0,0,1,0,0,0
48,7,0,0,1,0,0,0,0,0,0,1,0
47,21,1,0,1,0,0,0,0,0,0,1,0
33,1,0,0,0,1,0,0,0,0,0,1,0
263,5,0,1,0,0,0,0,0,1,0,0,0
259,4,0,1,0,0,0,0,0,1,0,0,0
433,0,1,1,0,0,0,0,0,1,0,0,0
603,0,0,1,0,0,0,0,0,1,0,0,0
603,1,0,1,0,0,0,0,0,1,0,0,0
433,1,1,1,0,0,0,0,0,1,0,0,0
178,1,0,1,0,0,0,0,0,1,0,0,0
178,0,0,1,0,0,0,0,0,1,0,0,0
409,8,0,1,0,0,0,0,0,1,0,0,0
409,1,0,1,0,0,0,0,0,1,0,0,0
85,0,0,1,0,0,0,0,0,0,0,1,0
48,0,1,1,0,0,0,0,0,1,0,0,0
340,2,0,1,0,0,0,0,0,1,0,0,0
120,7,0,1,0,0,0,0,0,1,0,0,0
169,1,0,1,0,0,0,0,0,0,0,1,0
169,0,0,1,0,0,0,0,0,0,0,1,0
100,0,0,1,0,0,0,0,0,0,0,1,0
100,0,1,1,0,0,0,0,0,0,0,1,0
70,0,0,1,0,0,0,0,0,0,0,1,0
153,2,0,1,0,0,0,0,0,0,0,1,0
325,50,1,1,0,0,0,0,0,0,0,1,0
156,13,0,1,0,0,0,0,0,0,0,1,0
159,0,0,1,0,0,0,0,0,0,0,1,0
159,0,0,1,0,0,0,0,0,0,0,1,0
134,0,0,1,0,0,0,0,0,0,0,1,0
134,0,0,1,0,0,0,0,0,0,0,1,0
111,2,1,1,0,0,0,0,0,1,0,0,0
89,0,0,1,0,0,0,0,0,0,0,1,0
150,0,1,1,0,0,0,0,0,1,0,0,0
140,0,0,1,0,0,0,0,0,1,0,0,0
155,0,1,0,0,1,0,0,0,1,0,0,0
155,0,0,0,0,1,0,0,0,1,0,0,0
70,0,1,0,0,1,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0,0,0,0,1,0
50,0,1,1,0,0,0,0,0,0,0,1,0
50,0,0,1,0,0,0,0,0,0,0,1,0
99,3,0,1,0,0,0,0,0,1,0,0,0
49,2,0,0,0,0,0,0,1,1,0,0,0
130,0,1,1,0,0,0,0,0,0,0,1,0
130,0,0,1,0,0,0,0,0,0,0,1,0
350,11,0,1,0,0,0,0,0,1,0,0,0
44,12,0,0,1,0,0,0,0,0,0,1,0
189,21,0,1,0,0,0,0,0,1,0,0,0
240,11,1,1,0,0,0,0,0,1,0,0,0
394,8,0,1,0,0,0,0,0,1,0,0,0
130,0,1,1,0,0,0,0,0,0,0,1,0
130,0,0,1,0,0,0,0,0,0,0,1,0
171,45,0,1,0,0,0,0,0,1,0,0,0
130,1,0,1,0,0,0,0,0,0,0,1,0
350,2,0,0,0,1,0,0,0,1,0,0,0
100,3,1,1,0,0,0,0,0,1,0,0,0
100,3,0,1,0,0,0,0,0,1,0,0,0
45,18,0,1,0,0,0,0,0,0,0,1,0
148,10,0,1,0,0,0,0,0,1,0,0,0
60,1,0,0,0,1,0,0,0,0,0,1,0
60,1,1,0,0,1,0,0,0,0,0,1,0
49,0,0,0,0,1,0,0,0,0,0,1,0
99,1,1,1,0,0,0,0,0,1,0,0,0
99,1,0,1,0,0,0,0,0,1,0,0,0
42,7,0,0,1,0,0,0,0,0,0,1,0
45,21,0,1,0,0,0,0,0,0,0,1,0
34,8,0,1,0,0,0,0,0,0,0,1,0
113,6,1,1,0,0,0,0,0,1,0,0,0
114,2,0,1,0,0,0,0,0,1,0,0,0
149,0,1,1,0,0,0,0,0,1,0,0,0
149,0,0,1,0,0,0,0,0,1,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,1
14,0,1,0,0,1,0,0,0,0,0,0,1
45,2,0,1,0,0,0,0,0,0,0,1,0
112,15,0,1,0,0,0,0,0,1,0,0,0
104,24,1,1,0,0,0,0,0,1,0,0,0
14,0,0,0,0,0,0,0,1,0,0,0,1
50,4,0,0,1,0,0,0,0,0,0,1,0
42,5,0,0,1,0,0,0,0,0,0,1,0
35,2,0,0,0,1,0,0,0,0,0,1,0
53,0,0,0,0,0,0,0,1,0,0,1,0
88,0,1,1,0,0,0,0,0,0,0,1,0
93,0,0,1,0,0,0,0,0,0,0,1,0
45,1,0,1,0,0,0,0,0,0,0,1,0
30,2,1,0,1,0,0,0,0,0,0,1,0
60,3,1,0,0,1,0,0,0,0,0,1,0
52,2,0,0,0,1,0,0,0,0,0,1,0
82,0,0,1,0,0,0,0,0,0,0,1,0
95,2,0,1,0,0,0,0,0,1,0,0,0
89,7,0,1,0,0,0,0,0,1,0,0,0
105,0,0,1,0,0,0,0,0,1,0,0,0
110,0,1,1,0,0,0,0,0,1,0,0,0
338,0,0,0,0,1,0,0,0,1,0,0,0
59,0,0,0,0,1,0,0,0,0,0,1,0
100,7,1,1,0,0,0,0,0,1,0,0,0
100,1,0,1,0,0,0,0,0,1,0,0,0
210,0,0,1,0,0,0,0,0,1,0,0,0
385,2,0,1,0,0,0,0,0,1,0,0,0
297,3,1,1,0,0,0,0,0,1,0,0,0
152,0,1,1,0,0,0,0,0,1,0,0,0
282,0,0,1,0,0,0,0,0,1,0,0,0
23,3,1,1,0,0,0,0,0,0,0,1,0
22,1,0,1,0,0,0,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,0,1,0
45,1,1,0,0,0,0,0,1,0,0,1,0
45,1,0,0,0,0,0,0,1,0,0,1,0
27,1,0,0,0,0,0,1,0,0,0,1,0
27,1,1,0,0,0,0,1,0,0,0,1,0
286,3,1,0,0,1,0,0,0,1,0,0,0
182,1,0,0,0,1,0,0,0,1,0,0,0
449,0,0,1,0,0,0,0,0,1,0,0,0
449,0,1,1,0,0,0,0,0,1,0,0,0
51,7,0,1,0,0,0,0,0,1,0,0,0
119,13,1,1,0,0,0,0,0,1,0,0,0
119,8,0,1,0,0,0,0,0,1,0,0,0
119,8,1,1,0,0,0,0,0,1,0,0,0
88,1,1,0,1,0,0,0,0,1,0,0,0
68,1,0,0,1,0,0,0,0,1,0,0,0
45,5,1,0,0,0,0,0,1,0,0,1,0
50,0,0,0,0,0,0,0,1,0,0,1,0
183,29,0,1,0,0,0,0,0,0,0,1,0
268,40,1,1,0,0,0,0,0,1,0,0,0
27,1,0,1,0,0,0,0,0,0,0,0,1
399,6,0,1,0,0,0,0,0,1,0,0,0
198,6,1,1,0,0,0,0,0,1,0,0,0
14,4,0,0,0,0,0,0,1,0,0,0,1
98,1,0,1,0,0,0,0,0,1,0,0,0
98,1,1,1,0,0,0,0,0,1,0,0,0
65,0,1,1,0,0,0,0,0,0,0,1,0
65,0,0,1,0,0,0,0,0,0,0,1,0
240,3,1,1,0,0,0,0,0,1,0,0,0
160,3,0,1,0,0,0,0,0,1,0,0,0
45,10,0,1,0,0,0,0,0,0,0,1,0
68,1,0,1,0,0,0,0,0,0,0,1,0
100,0,0,1,0,0,0,0,0,0,0,1,0
50,1,1,1,0,0,0,0,0,0,0,1,0
50,1,0,1,0,0,0,0,0,0,0,1,0
40,1,0,0,1,0,0,0,0,0,0,1,0
40,1,1,0,1,0,0,0,0,0,0,1,0
42,0,0,0,0,0,0,0,1,1,0,0,0
130,17,1,1,0,0,0,0,0,1,0,0,0
129,5,0,1,0,0,0,0,0,1,0,0,0
65,2,0,0,1,0,0,0,0,1,0,0,0
209,28,1,1,0,0,0,0,0,0,0,1,0
111,3,0,1,0,0,0,0,0,1,0,0,0
135,1,0,0,0,1,0,0,0,1,0,0,0
206,6,0,1,0,0,0,0,0,1,0,0,0
298,6,1,1,0,0,0,0,0,1,0,0,0
49,4,0,0,0,0,0,1,0,0,0,1,0
50,0,0,0,0,0,0,0,1,0,0,1,0
79,3,0,0,0,1,0,0,0,1,0,0,0
108,1,0,1,0,0,0,0,0,0,0,1,0
85,1,0,0,0,0,0,0,1,0,0,1,0
85,1,1,0,0,0,0,0,1,0,0,1,0
158,1,0,1,0,0,0,0,0,1,0,0,0
58,1,0,1,0,0,0,0,0,0,0,1,0
124,0,0,1,0,0,0,0,0,1,0,0,0
975,0,0,0,1,0,0,0,0,1,0,0,0
98,0,0,1,0,0,0,0,0,1,0,0,0
133,3,0,1,0,0,0,0,0,1,0,0,0
193,8,1,1,0,0,0,0,0,1,0,0,0
90,5,0,0,0,0,0,0,1,0,0,1,0
150,1,1,0,0,1,0,0,0,1,0,0,0
150,1,0,0,0,1,0,0,0,1,0,0,0
90,1,0,1,0,0,0,0,0,1,0,0,0
147,3,0,0,1,0,0,0,0,1,0,0,0
159,9,1,0,1,0,0,0,0,1,0,0,0
50,0,0,0,0,0,0,0,1,0,0,1,0
50,0,1,0,0,0,0,0,1,0,0,1,0
45,0,1,0,0,0,0,0,1,0,0,1,0
45,0,0,0,0,0,0,0,1,0,0,1,0
40,2,0,1,0,0,0,0,0,0,0,1,0
85,2,0,1,0,0,0,0,0,1,0,0,0
105,17,0,1,0,0,0,0,0,1,0,0,0
121,2,0,1,0,0,0,0,0,1,0,0,0
200,29,1,1,0,0,0,0,0,1,0,0,0
428,2,0,1,0,0,0,0,0,1,0,0,0
68,53,0,1,0,0,0,0,0,0,0,1,0
130,43,0,0,0,1,0,0,0,1,0,0,0
